1503180510669,5.057238208699902
1503180511675,5.048379459921798
1503180512593,5.041070992179863
1503180513666,5.063439332844575
1503180514515,5.085364736070381
1503180515539,5.052365896871946
1503180516855,5.0364201490713585
1503180519547,5.0419568670576735
1503180525312,5.0638822702834805
1503180527704,5.08182123655914
1503180528587,5.089129704301075
1503180529687,5.076505987292277
1503180530594,5.071855144183774
1503180531708,5.063660801564028
1503180532749,5.064325207722385
1503180533735,5.064103739002933
1503180534440,5.067425769794721
1503180535689,5.048822397360704
1503180536728,5.06476814516129
1503180537699,5.0698619257087
1503180538711,5.091565860215054
1503180539715,5.100203140273705
1503180540718,5.091787328934506
1503180541713,5.081156830400782
1503180542717,5.085586204789833
1503180543725,5.078056268328446
1503180544726,5.091787328934506
1503180545737,5.11260538856305
1503180546725,5.09466642228739
1503180547730,5.092230266373412
1503180548736,5.0906799853372435
1503180549801,5.091565860215054
1503180550828,5.0948878910068425
1503180551826,5.101310483870968
1503180552825,5.092451735092864
1503180553849,5.081599767839688
1503180554836,5.078277737047898
1503180555901,5.10153195259042
1503180556864,5.095995234604105
1503180557910,5.10751160801564
1503180558770,5.119692387585533
1503180559848,5.119692387585533
1503180561256,5.121464137341153
1503180563471,5.121907074780058
1503180577853,5.170851661779081
1503180578850,5.178160129521016
1503180584388,5.137852822580645
1503180585278,5.120578262463344
1503180588007,5.104411045943304
1503180595232,5.08270711143695
1503180596237,5.078277737047898
1503180607390,5.096659640762463
1503180608211,5.10751160801564
1503180609230,5.135859604105572
1503180610218,5.150033602150537
1503180611217,5.143168071847507
1503180612214,5.13320197947214
1503180613228,5.119470918866081
1503180614226,5.119470918866081
1503180615244,5.147597446236559
1503180623196,5.104853983382209
1503180625270,5.109947763929619
1503180629971,5.11260538856305
1503180630754,5.147818914956012
1503180634724,5.147818914956012
1503180635745,5.140067509775172
1503180636629,5.119692387585533
1503180637771,5.1052969208211145
1503180640361,5.153134164222874
1503180643353,5.139624572336266
1503180645188,5.122571480938416
1503180647656,5.125229105571847
1503180652487,5.140731915933529
1503180653539,5.129215542521995
1503180654727,5.106182795698925
1503180655574,5.104189577223851
1503180657436,5.110390701368524
1503180658550,5.106847201857282
1503180659557,5.104853983382209
1503180660849,5.124343230694037
1503180663056,5.156456195014663
1503180665568,5.120135325024438
1503180666557,5.111276576246334
1503180668566,5.139846041055719
1503180669448,5.140067509775172
1503180670401,5.148261852394917
1503180671386,5.148704789833823
1503180672688,5.16132850684262
1503180673666,5.167529630987293
1503180675040,5.1511409457478
1503180677104,5.090901454056696
1503180681610,5.1387386974584555
1503180682620,5.150476539589443
1503180683626,5.147597446236559
1503180685123,5.168636974584555
1503180687037,5.118363575268817
1503180688062,5.112162451124144
1503180688977,5.124343230694037
1503180690228,5.134752260508309
1503180691650,5.113934200879765
1503180692598,5.078056268328446
1503180694026,5.049486803519062
1503180695038,5.042399804496579
1503180696621,5.062331989247312
1503180698924,5.092673203812317
1503180705096,5.0851432673509285
1503180705749,5.097545515640274
1503180706762,5.092230266373412
1503180708083,5.104189577223851
1503180709976,5.116370356793744
1503180711108,5.13652401026393
1503180712676,5.148261852394917
1503180713818,5.1825895039100685
1503180716011,5.1923341275659824
1503180716857,5.193441471163245
1503180720020,5.137631353861193
1503180722866,5.149812133431085
1503180737839,5.10751160801564
1503180739237,5.10751160801564
1503180740289,5.119692387585533
1503180741255,5.107954545454546
1503180742260,5.105739858260019
1503180743288,5.108397482893451
1503180753953,5.03398399315738
1503180756185,5.092230266373412
1503180757535,5.09200879765396
1503180758465,5.115484481915933
1503180759678,5.128551136363637
1503180760369,5.120799731182796
1503180761710,5.109726295210167
1503180762395,5.10662573313783
1503180767234,5.123457355816226
1503180768217,5.120578262463344
1503180769226,5.118142106549365
1503180770249,5.110390701368524
1503180771234,5.116591825513196
1503180773453,5.147597446236559
1503180787520,5.204293438416422
1503180788348,5.200085532746823
1503180789380,5.180596285434995
1503180790331,5.175945442326491
1503180791333,5.153798570381231
1503180792334,5.1540200391006845
1503180793458,5.152691226783968
1503180795380,5.204736375855328
1503180796455,5.5236513318670575
1503180797396,5.771917766373412
1503180798419,5.96415261485826
1503180799400,6.097698252688172
1503180800451,6.201345613391984
1503180801405,6.2812958211143695
1503180802420,6.354159029814272
1503180803679,6.41129795943304
1503180810597,6.536649254643207
1503180810720,6.564997250733138
1503180812257,6.648712426686218
1503180813276,6.6522559261974585
1503180814390,6.652698863636363
1503180815439,6.652920332355816
1503180816508,6.672188110948191
1503180817333,6.665101111925709
1503180818336,6.667980205278592
1503180819346,6.686140640273705
1503180820648,6.679275109970674
1503180821432,6.688355327468231
1503180822341,6.69344910801564
1503180823644,6.69344910801564
1503180825468,6.700536107038123
1503180826446,6.708951918377322
1503180827775,6.7149315738025415
1503180828455,6.706737231182796
1503180833787,6.722240041544477
1503180834605,6.722018572825024
1503180835586,6.722240041544477
1503180836579,6.722904447702835
1503180837918,6.741950757575758
1503180839006,6.736635508308895
1503180840021,6.736414039589443
1503180841015,6.734642289833823
1503180842034,6.745494257086999
1503180846257,6.737521383186706
1503180847173,6.735749633431085
1503180849283,6.734863758553275
1503180850235,6.7350852272727275
1503180851183,6.7350852272727275
1503180852498,6.737521383186706
1503180853890,6.740621945259042
1503180854933,6.736414039589443
1503180858307,6.721354166666667
1503180859310,6.721354166666667
1503180860395,6.7204682917888565
1503180861483,6.709394855816226
1503180862607,6.693006170576735
1503180863559,6.6856977028347995
1503180864562,6.678389235092864
1503180865568,6.6668728616813295
1503180866567,6.664215237047898
1503180867575,6.665765518084067
1503180868351,6.663993768328446
1503180869363,6.6515915200391005
1503180870366,6.651148582600195
1503180871370,6.6498197702834805
1503180872375,6.6515915200391005
1503180873378,6.6515915200391005
1503180874389,6.651370051319648
1503180875379,6.6498197702834805
1503180876685,6.64804802052786
1503180877460,6.64804802052786
1503180878480,6.640518084066471
1503180879464,6.636310178396872
1503180880467,6.638081928152493
1503180881469,6.636310178396872
1503180882475,6.63874633431085
1503180883475,6.636310178396872
1503180884474,6.64384011485826
1503180885475,6.636310178396872
1503180886480,6.639410740469208
1503180887488,6.6400751466275665
1503180888490,6.637417521994135
1503180889486,6.641403958944281
1503180890489,6.637417521994135
1503180891497,6.6376389907135875
1503180892509,6.636088709677419
1503180893790,6.638081928152493
1503180894800,6.636310178396872
1503180895614,6.636310178396872
1503180896634,6.638081928152493
1503180897628,6.63874633431085
1503180898621,6.636310178396872
1503180899683,6.636531647116325
1503180900630,6.636531647116325
1503180901667,6.6369745845552295
1503180902637,6.646054802052786
1503180903635,6.636753115835777
